Year,Month,Day,Hour,Minute,Second,batt_mV,Channel,Gape,Line_ID,Sensor_ID,Rep,Mussel_ID,Time_Machine,Beaker_ID,Group,File_name,P_Status,Status,Length(mm),Intensity,Note
2025,7,1,15,3,0,5503,Ch7,2661,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,3,10,5503,Ch1,1579,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,3,10,5503,Ch3,1458,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,3,10,5503,Ch4,1788,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,3,10,5503,Ch7,2660,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,3,20,5503,Ch1,1575,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,3,20,5503,Ch3,1459,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,3,20,5503,Ch4,1787,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,3,20,5503,Ch7,2656,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,3,30,5503,Ch1,1568,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,3,30,5503,Ch3,1458,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,3,30,5503,Ch4,1785,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,3,30,5503,Ch7,2593,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,3,40,5503,Ch1,1554,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,3,40,5503,Ch3,1459,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,3,40,5503,Ch4,1787,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,3,40,5503,Ch7,2631,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,3,50,5503,Ch1,1516,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,3,50,5503,Ch3,1457,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,3,50,5503,Ch4,1783,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,3,50,5503,Ch7,2511,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,4,0,5503,Ch1,1503,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,4,0,5503,Ch3,1448,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,4,0,5503,Ch4,1774,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,4,0,5503,Ch7,2388,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,4,10,5503,Ch1,1526,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,4,10,5503,Ch3,1434,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,4,10,5503,Ch4,1727,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,4,10,5503,Ch7,2287,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,4,20,5503,Ch1,1524,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,4,20,5503,Ch3,1422,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,4,20,5503,Ch4,1697,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,4,20,5503,Ch7,2176,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,4,30,5503,Ch1,1536,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,4,30,5503,Ch3,1416,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,4,30,5503,Ch4,1685,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,4,30,5503,Ch7,2140,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,4,40,5503,Ch1,1537,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,4,40,5503,Ch3,1410,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,4,40,5503,Ch4,1760,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,4,40,5503,Ch7,2123,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,4,50,5503,Ch1,1536,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,4,50,5503,Ch3,1405,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,4,50,5503,Ch4,1787,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,4,50,5503,Ch7,2067,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,5,0,5503,Ch1,1535,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,5,0,5503,Ch3,1399,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,5,0,5503,Ch4,1783,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,5,0,5503,Ch7,1964,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,5,10,5503,Ch1,1536,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,5,10,5503,Ch3,1397,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,5,10,5503,Ch4,1782,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,5,10,5503,Ch7,1920,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,5,20,5503,Ch1,1538,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,5,20,5503,Ch3,1393,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,5,20,5503,Ch4,1778,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,5,20,5503,Ch7,1876,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,5,30,5503,Ch1,1535,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,5,30,5503,Ch3,1393,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,5,30,5503,Ch4,1774,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,5,30,5503,Ch7,1877,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,5,40,5503,Ch1,1528,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,5,40,5503,Ch3,1389,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,5,40,5503,Ch4,1772,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,5,40,5503,Ch7,1878,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,5,50,5503,Ch1,1547,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,5,50,5503,Ch3,1388,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,5,50,5503,Ch4,1769,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,5,50,5503,Ch7,1853,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,6,0,5503,Ch1,1555,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,6,0,5503,Ch3,1387,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,6,0,5503,Ch4,1792,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,6,0,5503,Ch7,1791,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,6,10,5503,Ch1,1565,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,6,10,5503,Ch3,1386,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,6,10,5503,Ch4,2198,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,6,10,5503,Ch7,1795,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,6,20,5503,Ch1,1565,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,6,20,5503,Ch3,1385,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,6,20,5503,Ch4,2187,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,6,20,5503,Ch7,1823,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,6,30,5503,Ch1,1567,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,6,30,5503,Ch3,1385,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,6,30,5503,Ch4,2166,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,6,30,5503,Ch7,1822,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,6,40,5503,Ch1,1566,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,6,40,5503,Ch3,1385,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,6,40,5503,Ch4,2150,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,6,40,5503,Ch7,1821,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,6,50,5503,Ch1,1564,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,6,50,5503,Ch3,1384,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,6,50,5503,Ch4,2139,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,6,50,5503,Ch7,1821,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,7,0,5503,Ch1,1563,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,7,0,5503,Ch3,1383,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,7,0,5503,Ch4,2130,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,7,0,5503,Ch7,1819,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,7,10,5503,Ch1,1564,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,7,10,5503,Ch3,1382,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,7,10,5503,Ch4,2122,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,7,10,5503,Ch7,1819,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,7,20,5503,Ch1,1551,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,7,20,5503,Ch3,1380,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,7,20,5503,Ch4,2106,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,7,20,5503,Ch7,1816,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,7,30,5503,Ch1,1520,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,7,30,5503,Ch3,1374,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,7,30,5503,Ch4,2088,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,7,30,5503,Ch7,1813,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,7,40,5503,Ch1,1505,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,7,40,5503,Ch3,1352,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,7,40,5503,Ch4,2060,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,7,40,5503,Ch7,1792,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,7,50,5503,Ch1,1508,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,7,50,5503,Ch3,1343,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,7,50,5503,Ch4,2033,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,7,50,5503,Ch7,1781,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,8,0,5503,Ch1,1509,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,8,0,5503,Ch3,1340,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,8,0,5503,Ch4,1982,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,8,0,5503,Ch7,1784,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,8,10,5503,Ch1,1507,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,8,10,5503,Ch3,1338,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,8,10,5503,Ch4,1906,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,8,10,5503,Ch7,1781,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,8,20,5503,Ch1,1507,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,8,20,5503,Ch3,1347,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,8,20,5503,Ch4,1829,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,8,20,5503,Ch7,1789,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,8,30,5503,Ch1,1457,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,8,30,5503,Ch3,1348,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,8,30,5503,Ch4,1811,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,8,30,5503,Ch7,1788,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,8,40,5503,Ch1,1457,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,8,40,5503,Ch3,1347,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,8,40,5503,Ch4,1756,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,8,40,5503,Ch7,1790,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,8,50,5503,Ch1,1452,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,8,50,5503,Ch3,1348,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,8,50,5503,Ch4,1690,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,8,50,5503,Ch7,1788,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,9,0,5503,Ch1,1457,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,9,0,5503,Ch3,1347,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,9,0,5503,Ch4,1630,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,9,0,5503,Ch7,1793,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,9,10,5503,Ch1,1458,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,9,10,5503,Ch3,1348,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,9,10,5503,Ch4,1592,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,9,10,5503,Ch7,1792,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,9,20,5503,Ch1,1456,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,9,20,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,9,20,5503,Ch4,1679,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,9,20,5503,Ch7,1791,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,9,30,5503,Ch1,1447,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,9,30,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,9,30,5503,Ch4,1660,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,9,30,5503,Ch7,1791,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,9,40,5503,Ch1,1393,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,9,40,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,9,40,5503,Ch4,1652,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,9,40,5503,Ch7,1793,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,9,50,5503,Ch1,1341,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,9,50,5503,Ch3,1355,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,9,50,5503,Ch4,1649,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,9,50,5503,Ch7,1802,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,10,0,5503,Ch1,1354,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,10,0,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,10,0,5503,Ch4,1644,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,10,0,5503,Ch7,1803,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,10,10,5503,Ch1,1365,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,10,10,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,10,10,5503,Ch4,1646,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,10,10,5503,Ch7,1817,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,10,20,5503,Ch1,1382,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,10,20,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,10,20,5503,Ch4,1644,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,10,20,5503,Ch7,1817,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,10,30,5503,Ch1,1404,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,10,30,5503,Ch3,1353,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,10,30,5503,Ch4,1659,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,10,30,5503,Ch7,1817,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,10,40,5503,Ch1,1411,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,10,40,5503,Ch3,1352,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,10,40,5503,Ch4,1661,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,10,40,5503,Ch7,1821,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,10,50,5503,Ch1,1415,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,10,50,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,10,50,5503,Ch4,1658,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,10,50,5503,Ch7,1957,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,11,0,5503,Ch1,1414,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,11,0,5503,Ch3,1354,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,11,0,5503,Ch4,1655,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,11,0,5503,Ch7,2001,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
2025,7,1,15,11,10,5503,Ch1,1410,1,A,1,G83,14:55-15:25,5,HT,00000007.DAT,infected,infected,34,6,NA
2025,7,1,15,11,10,5503,Ch3,1351,3,A,1,B86,14:55-15:25,6,HT,00000007.DAT,uninfected,uninfected,"30,1",0,NA
2025,7,1,15,11,10,5503,Ch4,1658,4,A,1,G59,14:55-15:25,7,Control,00000007.DAT,infected,infected,33,26,NA
2025,7,1,15,11,10,5503,Ch7,2001,7,A,1,B39,14:55-15:25,8,Control,00000007.DAT,uninfected,uninfected,"31,9",0,NA
